Detailed Resource Usage
Module Name,Fabric 4LUT,Fabric DFF,Interface 4LUT,Interface DFF,Single-Ended I/O,Differential I/O Pairs,uSRAM (64x12),LSRAM (20K),Chip Globals,PLL
MIPI_CAMERA_0/VDMA_C0_0/VDMA_C0_0/dma_top_0/interrupt_controller_vdma_0/synchronizer_circuit_2stage_frame_size/Primitives,0,2,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/VDMA_C0_0/VDMA_C0_0/dma_top_0/vdma_ip_reset_0/Primitives,2,0,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/VDMA_C0_0/VDMA_C0_0/dma_top_0/vdma_ip_reset_0/synchronizer_circuit_2stage_aclk/Primitives,0,2,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/VDMA_C0_0/VDMA_C0_0/dma_top_0/vdma_ip_reset_0/synchronizer_circuit_2stage_ddr_clk/Primitives,0,2,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/VDMA_C0_0/VDMA_C0_0/dma_top_0/vdma_ip_reset_0/synchronizer_circuit_2stage_video_clk/Primitives,0,2,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/VDMA_C0_0/VDMA_C0_0/dma_top_0/vdma_write_0/buff_addr_fifo/Primitives,39,49,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/VDMA_C0_0/VDMA_C0_0/dma_top_0/vdma_write_0/buff_addr_fifo/RAM2PORT_ASYNC_FIFO_INST/Primitives,0,0,36,36,0,0,0,1,0,0
MIPI_CAMERA_0/VDMA_C0_0/VDMA_C0_0/dma_top_0/vdma_write_0/ddr_write_vdma/async_fifo_vdma_0/Primitives,399,117,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/VDMA_C0_0/VDMA_C0_0/dma_top_0/vdma_write_0/ddr_write_vdma/async_fifo_vdma_0/RAM2PORT_ASYNC_FIFO_INST/Primitives,0,0,288,288,0,0,0,8,0,0
MIPI_CAMERA_0/VDMA_C0_0/VDMA_C0_0/dma_top_0/vdma_write_0/ddr_write_vdma/data_packer_vdma_0/Primitives,30,65,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/VDMA_C0_0/VDMA_C0_0/dma_top_0/vdma_write_0/ddr_write_vdma/ddr_write_controller_vdma_0/Primitives,137,172,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/VDMA_C0_0/VDMA_C0_0/dma_top_0/vdma_write_0/ddr_write_vdma/synchronizer_circuit_2stage_vdma_0/Primitives,0,2,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/VDMA_C0_0/VDMA_C0_0/dma_top_0/vdma_write_0/frame_size_fifo/Primitives,39,48,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/VDMA_C0_0/VDMA_C0_0/dma_top_0/vdma_write_0/frame_size_fifo/RAM2PORT_ASYNC_FIFO_INST/Primitives,0,0,36,36,0,0,0,1,0,0
MIPI_CAMERA_0/VDMA_C0_0/VDMA_C0_0/dma_top_0/vdma_write_0/synchronizer_circuit_2stage_vdma/Primitives,0,2,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/VDMA_C0_0/VDMA_C0_0/dma_top_0/vdma_write_0/vdma_controller/Primitives,14,11,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/mipicsi2rxdecoderPF_C0_0/MSC_i_0/MSC_i_1/Primitives,167,75,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/mipicsi2rxdecoderPF_C0_0/MSC_i_0/MSC_i_15/Primitives,10,19,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/mipicsi2rxdecoderPF_C0_0/MSC_i_0/MSC_i_2/Primitives,90,0,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/mipicsi2rxdecoderPF_C0_0/MSC_i_0/MSC_i_3/Primitives,10,21,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/mipicsi2rxdecoderPF_C0_0/MSC_i_0/MSC_i_4/MSC_i_10/MSC_i_11/Primitives,63,28,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/mipicsi2rxdecoderPF_C0_0/MSC_i_0/MSC_i_4/MSC_i_10/MSC_i_12/MSC_i_13/MSC_i_14/Primitives,0,32,72,72,0,0,0,2,0,0
MIPI_CAMERA_0/mipicsi2rxdecoderPF_C0_0/MSC_i_0/MSC_i_4/MSC_i_10/MSC_i_12/MSC_i_13/Primitives,58,77,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/mipicsi2rxdecoderPF_C0_0/MSC_i_0/MSC_i_4/MSC_i_10/MSC_i_12/Primitives,52,94,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/mipicsi2rxdecoderPF_C0_0/MSC_i_0/MSC_i_4/MSC_i_10/Primitives,150,249,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/mipicsi2rxdecoderPF_C0_0/MSC_i_0/MSC_i_4/MSC_i_5/MSC_i_6/MSC_i_7/Primitives,0,17,36,36,0,0,0,1,0,0
MIPI_CAMERA_0/mipicsi2rxdecoderPF_C0_0/MSC_i_0/MSC_i_4/MSC_i_5/MSC_i_6/Primitives,34,56,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/mipicsi2rxdecoderPF_C0_0/MSC_i_0/MSC_i_4/MSC_i_5/MSC_i_8/MSC_i_9/Primitives,258,17,36,36,0,0,0,1,0,0
MIPI_CAMERA_0/mipicsi2rxdecoderPF_C0_0/MSC_i_0/MSC_i_4/MSC_i_5/MSC_i_8/Primitives,34,56,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/mipicsi2rxdecoderPF_C0_0/MSC_i_0/MSC_i_4/MSC_i_5/Primitives,92,273,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/mipicsi2rxdecoderPF_C0_0/MSC_i_0/MSC_i_4/Primitives,11,2,0,0,0,0,0,0,0,0
MIPI_CAMERA_0/mipicsi2rxdecoderPF_C0_0/MSC_i_0/Primitives,21,42,0,0,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A0_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A10_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A11_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A12_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A13_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A14_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A15_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A16_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A1_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A2_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A3_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A4_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A5_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A6_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A7_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A8_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A9_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_ACT_N_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_BA0_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_BA1_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_BG0_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_CKE0_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_CS0_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DM0_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DM1_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ0_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ10_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ11_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ12_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ13_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ14_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ15_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ1_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ2_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ3_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ4_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ5_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ6_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ7_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ8_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ9_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_ODT0_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_RAM_RST_N_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO0_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO10_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO11_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO12_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO13_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO15_IN_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO16_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO19_IN_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO1_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO20_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO23_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO2_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO30_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO31_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO32_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO33_IN_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO34_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO3_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO4_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO5_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO6_IN_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO9_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/Primitives,11,0,0,0,0,6,0,0,0,0
MSS_WRAPPER_0/Primitives,4,0,0,0,22,0,0,0,0,0
Primitives/Primitives,9,0,0,0,35,0,0,0,0,0
